Area,Zone,Time,People.Frequency,Is.Police_Station,Is.Bar,Tier,Residence.Level,Class
Tumkur,North,Afternoon,Low,No,No,Middle,High,Safe
Davangere,East,Night,Medium,Yes,No,Outer,High,Unsafe
Shimoga,West,Afternoon,High,Yes,Yes,Inner,Low,Unsafe
Belgaum,South,Morning,Medium,Yes,No,Outer,Medium,Unsafe
Belgaum,North,Afternoon,Low,Yes,Yes,Inner,Medium,Safe
Mysore,East,Morning,High,Yes,Yes,Outer,Low,Safe
Hubli,West,Evening,Low,No,Yes,Outer,Medium,Safe
Davangere,South,Afternoon,High,Yes,No,Outer,Medium,Unsafe
Belgaum,South,Afternoon,High,Yes,No,Inner,High,Safe
Tumkur,North,Night,Medium,No,No,Middle,Low,Unsafe
Mangalore,East,Evening,High,No,Yes,Outer,Medium,Safe
Tumkur,West,Afternoon,Low,Yes,No,Middle,High,Unsafe
Belgaum,East,Evening,High,Yes,Yes,Middle,Low,Unsafe
Mangalore,North,Afternoon,Medium,No,No,Outer,Low,Unsafe
Bangalore,West,Evening,Medium,Yes,No,Outer,Low,Unsafe
Belgaum,Central,Afternoon,Low,No,No,Middle,Medium,Safe
Hubli,Central,Night,High,No,Yes,Middle,Medium,Safe
Hubli,West,Evening,Medium,No,Yes,Inner,Medium,Safe
Bangalore,West,Night,Medium,No,Yes,Middle,High,Unsafe
Mangalore,West,Morning,High,No,No,Outer,Medium,Safe
Mysore,North,Evening,High,No,Yes,Middle,Low,Safe
Tumkur,South,Afternoon,High,Yes,No,Middle,Low,Unsafe
Mangalore,North,Evening,Low,Yes,No,Inner,Medium,Safe
Shimoga,Central,Morning,Medium,No,Yes,Outer,High,Unsafe
Shimoga,East,Evening,High,No,Yes,Middle,Medium,Unsafe
Davangere,West,Afternoon,Low,No,No,Outer,High,Safe
Shimoga,West,Afternoon,Medium,No,No,Middle,Low,Unsafe
Davangere,West,Night,High,Yes,No,Inner,High,Safe
Mysore,East,Morning,High,Yes,Yes,Inner,High,Unsafe
Belgaum,South,Afternoon,Medium,Yes,No,Inner,Low,Safe
Tumkur,Central,Evening,Medium,No,No,Outer,Medium,Unsafe
Belgaum,South,Morning,Low,No,No,Inner,High,Unsafe
Davangere,Central,Evening,Low,Yes,No,Inner,Medium,Safe
Bangalore,North,Morning,Medium,Yes,Yes,Middle,Low,Unsafe
Davangere,West,Night,High,Yes,Yes,Middle,Medium,Safe
Mangalore,South,Afternoon,Medium,No,Yes,Inner,Low,Unsafe
Mangalore,North,Afternoon,Low,Yes,Yes,Inner,Low,Unsafe
Mangalore,West,Afternoon,High,No,Yes,Middle,Medium,Safe
Shimoga,West,Morning,High,Yes,Yes,Outer,Low,Safe
Davangere,East,Night,High,No,No,Middle,High,Safe
Mangalore,West,Evening,High,Yes,Yes,Outer,Medium,Unsafe
Belgaum,South,Evening,High,No,Yes,Middle,Medium,Safe
Shimoga,North,Morning,High,No,No,Middle,Low,Safe
Shimoga,South,Evening,High,Yes,Yes,Middle,High,Safe
Hubli,East,Night,High,No,No,Middle,Medium,Safe
Mysore,South,Evening,Low,Yes,No,Middle,High,Safe
Tumkur,East,Afternoon,Low,No,Yes,Middle,High,Safe
Hubli,Central,Evening,High,Yes,Yes,Middle,Low,Unsafe
Belgaum,Central,Afternoon,Low,No,Yes,Outer,Medium,Safe
Bangalore,West,Morning,High,No,Yes,Outer,Medium,Unsafe
Davangere,South,Afternoon,Medium,No,No,Inner,Low,Safe
Tumkur,North,Evening,Medium,No,No,Middle,Medium,Safe
Mysore,North,Afternoon,Low,No,Yes,Middle,Low,Unsafe
Hubli,East,Morning,High,No,No,Outer,Low,Unsafe
Belgaum,North,Morning,High,No,Yes,Outer,Low,Unsafe
Mangalore,East,Morning,Low,No,No,Middle,Medium,Safe
Davangere,Central,Night,Medium,No,Yes,Outer,Medium,Safe
Bangalore,East,Afternoon,High,No,Yes,Middle,Medium,Safe
Shimoga,North,Afternoon,Medium,No,Yes,Middle,Low,Safe
Davangere,East,Morning,High,No,Yes,Middle,Low,Unsafe
Tumkur,South,Afternoon,Low,Yes,Yes,Outer,Low,Unsafe
Mangalore,South,Evening,Low,Yes,No,Middle,Medium,Safe
Mysore,West,Afternoon,Medium,Yes,No,Outer,High,Safe
Mysore,East,Morning,High,No,Yes,Inner,Medium,Unsafe
Davangere,East,Afternoon,Medium,No,No,Outer,Medium,Unsafe
Hubli,North,Night,Medium,Yes,Yes,Inner,Low,Unsafe
Mangalore,East,Evening,High,No,No,Outer,Low,Safe
Mangalore,North,Evening,Low,Yes,No,Inner,High,Safe
Hubli,East,Afternoon,High,No,No,Outer,High,Safe
Hubli,Central,Afternoon,Medium,No,No,Middle,High,Safe
Belgaum,West,Evening,High,No,Yes,Outer,High,Safe
Bangalore,East,Evening,Medium,Yes,Yes,Middle,High,Unsafe
Shimoga,West,Night,High,No,No,Middle,Medium,Safe
Mysore,North,Afternoon,Medium,No,Yes,Middle,Medium,Unsafe
Hubli,North,Evening,Low,Yes,Yes,Outer,Low,Safe
Belgaum,South,Evening,High,No,Yes,Inner,Low,Unsafe
Bangalore,West,Morning,High,No,No,Inner,Medium,Safe
Bangalore,North,Afternoon,High,Yes,No,Middle,High,Safe
Davangere,South,Night,Low,No,No,Outer,Low,Unsafe
Davangere,West,Morning,Medium,Yes,No,Middle,Medium,Safe
Shimoga,North,Evening,Low,No,No,Inner,Low,Safe
Mysore,North,Evening,Medium,No,Yes,Outer,Medium,Safe
Davangere,West,Night,Low,Yes,No,Middle,Low,Unsafe
Tumkur,West,Night,Low,Yes,No,Middle,Medium,Safe
Shimoga,Central,Morning,Low,No,Yes,Outer,Low,Safe
Mysore,Central,Night,High,Yes,Yes,Middle,Medium,Safe
Belgaum,East,Night,Medium,Yes,No,Middle,Medium,Unsafe
Mangalore,West,Afternoon,Low,No,Yes,Inner,Medium,Safe
Davangere,North,Morning,High,No,No,Outer,High,Safe
Bangalore,West,Morning,High,No,Yes,Outer,Medium,Safe
Hubli,East,Afternoon,Medium,Yes,No,Middle,Low,Unsafe
Shimoga,South,Morning,Low,No,No,Middle,Medium,Unsafe
Hubli,South,Night,High,No,No,Middle,High,Safe
Belgaum,South,Evening,Low,No,Yes,Middle,High,Safe
Mangalore,East,Morning,Low,Yes,Yes,Outer,Medium,Safe
Bangalore,South,Morning,Low,Yes,No,Outer,Medium,Unsafe
Belgaum,West,Morning,Low,No,No,Middle,High,Safe
Davangere,West,Afternoon,Medium,Yes,No,Middle,High,Unsafe
Davangere,East,Afternoon,High,No,Yes,Outer,Low,Unsafe
Shimoga,Central,Afternoon,High,Yes,Yes,Middle,Medium,Safe
Shimoga,North,Afternoon,Medium,Yes,No,Inner,Low,Safe
Bangalore,East,Evening,Medium,No,No,Outer,Medium,Safe
Tumkur,East,Evening,Medium,No,No,Middle,Low,Safe
Belgaum,West,Afternoon,High,Yes,Yes,Inner,High,Unsafe
Davangere,West,Afternoon,Low,Yes,No,Outer,High,Safe
Mysore,West,Morning,Low,No,Yes,Middle,Medium,Safe
Davangere,South,Morning,Low,No,Yes,Inner,Medium,Unsafe
Davangere,West,Evening,High,Yes,No,Outer,Medium,Unsafe
Mysore,East,Night,Low,Yes,No,Inner,Medium,Safe
Mangalore,South,Night,Medium,Yes,No,Inner,Medium,Unsafe
Belgaum,South,Morning,Medium,No,No,Inner,Medium,Unsafe
Belgaum,East,Night,Low,Yes,No,Middle,High,Safe
Mysore,North,Afternoon,Medium,No,No,Middle,High,Unsafe
Mysore,West,Afternoon,Medium,No,No,Outer,Low,Safe
Bangalore,North,Evening,High,No,Yes,Middle,High,Safe
Mangalore,Central,Morning,High,No,Yes,Middle,Medium,Unsafe
Hubli,West,Morning,Low,No,No,Inner,Low,Safe
Mysore,South,Afternoon,Low,Yes,Yes,Outer,Low,Safe
Mysore,East,Evening,Low,Yes,No,Middle,Medium,Safe
Mysore,Central,Afternoon,Medium,No,Yes,Middle,Medium,Unsafe
Mangalore,Central,Evening,Medium,No,Yes,Outer,Medium,Safe
Hubli,South,Morning,Low,Yes,Yes,Inner,Medium,Unsafe
Davangere,East,Evening,High,No,Yes,Inner,High,Safe
Mysore,Central,Night,High,Yes,Yes,Outer,High,Safe
Belgaum,West,Afternoon,High,Yes,Yes,Outer,High,Unsafe
Hubli,West,Evening,Medium,No,No,Outer,Medium,Safe
Shimoga,West,Night,Medium,Yes,No,Outer,High,Safe
Belgaum,West,Night,Medium,Yes,Yes,Outer,High,Unsafe
Bangalore,East,Evening,Medium,Yes,No,Middle,Medium,Unsafe
Davangere,Central,Morning,Low,Yes,Yes,Outer,High,Safe
Hubli,East,Evening,High,No,Yes,Middle,Medium,Unsafe
Mangalore,Central,Morning,Low,No,No,Inner,High,Unsafe
Belgaum,North,Morning,High,No,Yes,Outer,Medium,Safe
Davangere,East,Morning,Low,Yes,No,Outer,Medium,Unsafe
Mysore,West,Afternoon,Medium,Yes,Yes,Outer,Low,Safe
Mysore,North,Night,High,No,Yes,Inner,Low,Safe
Mangalore,Central,Morning,Low,No,No,Middle,Medium,Safe
Davangere,South,Night,Medium,Yes,No,Middle,Medium,Safe
Hubli,West,Night,Low,No,No,Outer,Medium,Unsafe
Tumkur,Central,Night,Medium,No,No,Inner,High,Unsafe
Tumkur,North,Afternoon,Low,No,No,Outer,Low,Unsafe
Belgaum,South,Morning,High,No,No,Outer,Medium,Unsafe
Bangalore,West,Night,High,No,Yes,Outer,Low,Safe
Mysore,South,Afternoon,Medium,No,No,Outer,High,Safe
Mangalore,West,Night,Medium,Yes,No,Middle,Low,Safe
Davangere,East,Night,High,Yes,Yes,Middle,Low,Safe
Shimoga,Central,Morning,Medium,No,No,Middle,Low,Safe
Mysore,West,Evening,Medium,Yes,Yes,Middle,Medium,Safe
Hubli,West,Afternoon,High,No,Yes,Middle,Medium,Unsafe
Hubli,North,Afternoon,Low,No,Yes,Inner,Medium,Unsafe
Hubli,West,Night,Low,No,No,Inner,Medium,Safe
Belgaum,Central,Morning,Low,No,Yes,Middle,Medium,Safe
Tumkur,West,Night,Low,No,Yes,Outer,Medium,Safe
Mysore,West,Morning,High,Yes,Yes,Inner,Low,Safe
Belgaum,North,Night,High,No,Yes,Middle,Low,Safe
Belgaum,South,Afternoon,High,No,Yes,Outer,High,Unsafe
Davangere,West,Afternoon,Low,Yes,No,Outer,Medium,Safe
Belgaum,North,Afternoon,High,Yes,Yes,Inner,Medium,Safe
Davangere,North,Evening,Low,Yes,No,Middle,Medium,Safe
Davangere,East,Afternoon,Low,Yes,No,Middle,High,Safe
Davangere,West,Night,High,No,Yes,Middle,High,Safe
Davangere,North,Evening,Low,Yes,Yes,Outer,High,Safe
Mysore,North,Afternoon,High,No,No,Inner,Medium,Safe
Belgaum,Central,Morning,High,No,Yes,Inner,Medium,Safe
Mysore,East,Night,High,Yes,No,Middle,Medium,Unsafe
Davangere,East,Night,Medium,Yes,Yes,Outer,High,Safe
Hubli,East,Evening,Medium,No,Yes,Middle,High,Unsafe
Tumkur,North,Afternoon,Medium,Yes,Yes,Middle,Low,Unsafe
Mysore,East,Morning,Low,No,Yes,Inner,Medium,Unsafe
Bangalore,North,Morning,Medium,No,Yes,Outer,High,Safe
Shimoga,Central,Morning,High,Yes,Yes,Middle,High,Unsafe
Shimoga,West,Evening,Low,Yes,No,Inner,Low,Safe
Shimoga,East,Morning,High,No,No,Outer,Medium,Safe
Davangere,East,Night,High,No,No,Outer,High,Safe
Hubli,South,Morning,High,Yes,Yes,Outer,High,Safe
Tumkur,North,Afternoon,High,Yes,Yes,Outer,High,Safe
Davangere,Central,Afternoon,High,No,No,Inner,Medium,Unsafe
Mysore,West,Morning,Low,Yes,Yes,Inner,Low,Safe
Davangere,South,Night,Medium,Yes,No,Middle,High,Safe
Tumkur,North,Afternoon,Medium,No,No,Outer,Low,Unsafe
Shimoga,South,Afternoon,High,No,Yes,Middle,Medium,Safe
Mangalore,West,Afternoon,Medium,No,Yes,Outer,Low,Unsafe
Mangalore,West,Evening,Low,No,Yes,Middle,Low,Unsafe
Mysore,West,Afternoon,High,Yes,Yes,Outer,Medium,Safe
Hubli,West,Afternoon,High,Yes,No,Outer,High,Safe
Bangalore,South,Afternoon,Medium,Yes,No,Outer,Medium,Unsafe
Davangere,South,Afternoon,High,Yes,No,Inner,Low,Unsafe
Shimoga,South,Evening,Low,Yes,Yes,Inner,Medium,Unsafe
Mangalore,North,Afternoon,High,Yes,No,Inner,Medium,Safe
Hubli,West,Evening,Medium,No,No,Outer,High,Unsafe
Belgaum,Central,Afternoon,Low,No,No,Inner,Medium,Safe
Tumkur,East,Afternoon,Low,No,No,Middle,Low,Unsafe
Hubli,West,Evening,Low,No,Yes,Middle,Low,Safe
Tumkur,South,Morning,Low,Yes,Yes,Inner,Low,Unsafe
Davangere,North,Evening,Medium,Yes,Yes,Middle,High,Unsafe
Mysore,Central,Morning,Low,No,No,Outer,Medium,Unsafe
Shimoga,West,Afternoon,Medium,No,No,Inner,High,Safe
Davangere,South,Night,High,Yes,No,Middle,High,Safe
Davangere,Central,Evening,Low,Yes,No,Middle,Low,Unsafe
Belgaum,South,Evening,Medium,Yes,No,Inner,High,Safe
Belgaum,West,Afternoon,Medium,Yes,No,Outer,Low,Safe
Bangalore,West,Night,Medium,Yes,Yes,Outer,Medium,Unsafe
Mysore,South,Afternoon,Low,No,No,Inner,Medium,Safe
Mysore,Central,Evening,High,No,No,Outer,Low,Unsafe
Bangalore,Central,Afternoon,Low,No,Yes,Middle,Low,Safe
Mysore,West,Afternoon,High,No,Yes,Inner,Medium,Unsafe
Hubli,West,Night,High,No,No,Middle,Medium,Unsafe
Mysore,West,Morning,High,No,No,Inner,High,Unsafe
Mangalore,Central,Evening,High,Yes,Yes,Inner,Medium,Safe
Belgaum,South,Morning,Low,Yes,No,Outer,Medium,Safe
Davangere,South,Morning,High,Yes,No,Middle,Medium,Safe
Belgaum,Central,Morning,High,Yes,Yes,Inner,Low,Unsafe
Mysore,West,Evening,Low,No,Yes,Middle,Medium,Safe
Mangalore,West,Evening,High,No,Yes,Middle,Low,Unsafe
Shimoga,East,Night,Medium,Yes,Yes,Inner,Medium,Unsafe
Tumkur,West,Evening,High,No,No,Middle,Low,Unsafe
Mangalore,West,Morning,Low,No,Yes,Inner,High,Safe
Mangalore,Central,Morning,High,No,No,Middle,High,Unsafe
Shimoga,South,Night,High,Yes,Yes,Middle,Medium,Unsafe
Mangalore,West,Afternoon,Medium,Yes,No,Middle,Medium,Unsafe
Mysore,North,Morning,Low,Yes,No,Outer,High,Unsafe
Bangalore,West,Evening,Medium,No,No,Middle,High,Unsafe
Tumkur,East,Afternoon,High,Yes,Yes,Middle,Medium,Safe
Belgaum,North,Morning,High,No,No,Inner,Low,Unsafe
Mysore,North,Morning,Low,No,Yes,Inner,Medium,Unsafe
Mangalore,West,Morning,High,Yes,Yes,Outer,High,Safe
Bangalore,South,Morning,Medium,Yes,Yes,Inner,Low,Safe
Davangere,North,Afternoon,Medium,Yes,Yes,Inner,High,Safe
Belgaum,West,Morning,Low,Yes,No,Inner,Low,Unsafe
Mangalore,South,Afternoon,Medium,Yes,Yes,Middle,Low,Safe
Davangere,East,Morning,High,Yes,No,Outer,High,Unsafe
Hubli,West,Morning,Low,No,Yes,Inner,High,Unsafe
Mysore,East,Afternoon,High,No,No,Outer,Medium,Unsafe
Bangalore,Central,Morning,High,No,No,Middle,Low,Unsafe
Belgaum,Central,Afternoon,Low,Yes,No,Middle,High,Unsafe
Shimoga,East,Morning,High,Yes,No,Inner,High,Safe
Davangere,South,Morning,Low,No,Yes,Middle,Medium,Unsafe
